date	commit	benchmark	instructions	toolchain
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	bench-hash	261914712	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	bench-hash+jit	256647605	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	bench-index-store	6496126794	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	bench-index-store+jit	6053386457	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	bench-mandelbrot	1394410615	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	bench-mandelbrot+jit	666865138	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	bench-startup	8923244	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	bench-startup+jit	8922800	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	bench-string	494059081	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	bench-string+jit	496413353	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	bench-tak	2683913248	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	bench-tak+jit	1597470079	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	bench-threads-serial	6893955916	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	bench-threads-serial+jit	6150356006	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	bench-threads	7958923924	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	bench-threads+jit	7343161494	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	bench-yaml-parse	299013726	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	bench-yaml-parse+jit	301046171	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	debug-guard	1365860877	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	debug-guard+jit	1056610687	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	fib	1004064013	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	fib+jit	486953769	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	hash-access	210270648	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	hash-access+jit	209676072	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	int-arith	344960225	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	int-arith+jit	198851429	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	method-call	896010688	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	method-call+jit	875004400	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	num-arith	623372237	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	num-arith+jit	258136801	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	poly-call	582906283	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	poly-call+jit	603994919	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	string-concat	120628963	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	string-concat+jit	118400822	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	time-parts	2495064512	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	time-parts+jit	1363066962	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	word-count	1112396690	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:02:09Z	5b88859db2687994621469809f2f17401f092c47	word-count+jit	1125734124	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	array-ops	875819983	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	array-ops+jit	881371563	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-array	242960303	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-array+jit	242312718	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-class	1165397409	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-class+jit	1154762917	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-ctor	1401055012	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-ctor+jit	1393193356	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-fib	2637933646	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-fib+jit	1261171822	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-grammar-parse-deep	39088492	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-grammar-parse-deep+jit	39068367	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-grammar-parse	42688674	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-grammar-parse+jit	42614338	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-hash	261779485	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-hash+jit	256548885	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-index-store	6524519509	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-index-store+jit	6081100289	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-mandelbrot	1395165936	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-mandelbrot+jit	667619174	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-startup	8919302	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-startup+jit	8919438	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-string	492152047	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-string+jit	494825345	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-tak	2683900485	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-tak+jit	1597457834	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-threads-serial	6905754715	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-threads-serial+jit	6162269041	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-threads	7953751911	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-threads+jit	7336915025	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-yaml-parse	291282455	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	bench-yaml-parse+jit	293229063	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	debug-guard	1368051505	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	debug-guard+jit	1058817510	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	fib	1004056228	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	fib+jit	486943220	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	hash-access	210234269	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	hash-access+jit	209694396	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	int-arith	345457028	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	int-arith+jit	199344474	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	method-call	896040521	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	method-call+jit	875525096	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	num-arith	623362026	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	num-arith+jit	258130112	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	poly-call	581649492	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	poly-call+jit	602740470	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	string-concat	120630120	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	string-concat+jit	118402031	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	time-parts	2497157087	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	time-parts+jit	1365099812	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	word-count	1111253572	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:18:38Z	b3d2ede7063238122c333ec0dca47a06485b55ed	word-count+jit	1125599253	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	array-ops	875152968	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	array-ops+jit	880803017	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-array	242814564	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-array+jit	242162932	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-class	1165631389	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-class+jit	1154783582	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-ctor	1401538521	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-ctor+jit	1392986452	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-fib	2637933847	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-fib+jit	1261176471	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-grammar-parse-deep	39026694	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-grammar-parse-deep+jit	38980073	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-grammar-parse	42640207	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-grammar-parse+jit	42669333	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-hash	261632958	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-hash+jit	256400492	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-index-store	6519322645	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-index-store+jit	6074731827	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-mandelbrot	1394287724	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-mandelbrot+jit	666725571	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-startup	8915860	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-startup+jit	8916069	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-string	491994638	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-string+jit	494708721	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-tak	2683901706	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-tak+jit	1597459303	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-threads-serial	6899241851	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-threads-serial+jit	6155871718	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-threads	7966867331	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-threads+jit	7350211613	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-yaml-parse	291227892	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	bench-yaml-parse+jit	293411202	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	debug-guard	1366453670	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	debug-guard+jit	1057220395	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	fib	1004057224	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	fib+jit	486944836	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	hash-access	210115768	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	hash-access+jit	209500016	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	int-arith	344953277	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	int-arith+jit	198845428	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	method-call	895831677	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	method-call+jit	875258137	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	num-arith	623360967	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	num-arith+jit	258128713	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	poly-call	581622875	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	poly-call+jit	602661777	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	string-concat	120631525	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	string-concat+jit	118403717	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	time-parts	2494156117	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	time-parts+jit	1362100546	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	word-count	1110829720	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T15:36:43Z	64bbf740c8f54889073208dd9536feb2b89e9a10	word-count+jit	1125201495	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	array-ops	875151866	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	array-ops+jit	880802736	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-array	242810047	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-array+jit	242166612	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-class	1165464864	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-class+jit	1154956382	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-ctor	1400711428	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-ctor+jit	1393359397	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-fib	2637933383	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-fib+jit	1261174608	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-grammar-parse-deep	39018439	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-grammar-parse-deep+jit	39089858	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-grammar-parse	42633144	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-grammar-parse+jit	42643203	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-hash	261646744	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-hash+jit	256373305	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-index-store	6519321548	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-index-store+jit	6074311553	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-mandelbrot	1394278666	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-mandelbrot+jit	666795142	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-startup	8914919	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-startup+jit	8914866	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-string	491992513	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-string+jit	494710327	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-tak	2683900502	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-tak+jit	1597458035	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-threads-serial	6899074296	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-threads-serial+jit	6155534641	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-threads	7966891698	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-threads+jit	7350254284	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-yaml-parse	291299271	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	bench-yaml-parse+jit	293337962	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	debug-guard	1366452459	rustc 1.96.0 (ac68faa20 2026-05-25)
2026-09-12T16:15:02Z	f7229ddaab0d3b99c1e4798b52aca9c4d1bae95f	debug-guard+jit	1057218910	rustc 1.96.0 (ac68faa20 2026-05-25)
